"name",lat,lng,url
"Brunnen Gundelfingen",48.04232,7.866645,"http://lh6.ggpht.com/TpF_QH4Yp0aViQaXV5zp68qTdkAVwEBEp5e7d_R2u6QImXh_J9Zw8o6PGnK1C_2hO5ls3tjAxPgHhi9RQtjOaynOCDQbu-C42looCmyjqm6kFLRO"
"Partnerschaft Saeule Polen/Bierun",48.039907,7.865028,"http://lh6.ggpht.com/KktetiYx9lMvZpqLEHhRQF0_8YdmeJm6OwPzyRbCeRjjc7tFT3O3Yl0Oa8cZw8Tl2NOT8j41NxFtkeltcqSjKg"
"Kreuz Hauptstraße",47.963173,7.952944,"http://lh6.ggpht.com/3MXSoLJJ0X57DpDqezJ9vssvrzcFt3Chedt7iawuGNDKmAGTUiNlvqN-ilof_IgtpFbwacNeEIgmCfTIzdQ"
"Wasserkreislauf 2",47.981499,7.906959,"http://lh3.ggpht.com/kZHLsFJk4rumKhCw3WW45T37qlp-7urM5QssOa9OKl2bhNTZIcRcFziLiMIIq-vFHawgmQuQ7Qgh-hw4GWRQ"
"Kreuz Alemannenstraße",47.977423,7.908126,"http://lh5.ggpht.com/EhwVzYkrn6yrOIRyP23IzMugzGAhGEhIWwsJOrj3KX_rTKmPL88BAUoASjFu77Ww1742m_joSHllFWnBHSg7E5LqbnmtpNgTbbrw6vStbN535lUd"
"Auferstehungs-Gemeinde",47.983515,7.897535,"http://lh5.ggpht.com/VBF6RCKLE1CF6oT501c4WQhyXUtmUIgMSPc9KsGY4gruNjY46hxrmnzpAr8sSWmnIxW72c2NKmL1_-Rmc3NXCA"
"Kreuz Am Wichtelstein",47.989155,7.901983,"http://lh5.ggpht.com/MexAmy7EiOXo5OW0HtHej8I_Flw7EuNFkjYM1-7vKR_E38hkLHjFUvtHi0fGoRnyY6-ESThV74plTghFa1tS"
"Stadtmauer Ebnet 1612",47.987534,7.905346,"http://lh6.ggpht.com/an21-bc4j9h2ew9ftS5AOBqyni5vgiR1EcGBps8JpvAVCtqn2YfL4RfmxG3C7axQncMUHD464K-y8NY5qU4u"
"Kunst an der Schule",47.98467,7.90413,"http://lh6.ggpht.com/uGaa4C5bDHHG8VeELcVoWhpT-B_YgWhdP3xSswewECWZsDm8m8sdqhBnEmdbZofrex8pLv7WyMMuEVvlSloQkA"
"St Hilarius",47.988483,7.90531,"http://lh3.googleusercontent.com/1NrP7K_e9zXNjPs4UXGYC3vlEMFhE4dqDMRJSMSO_QwveUGTCjdWoWMoIEVSIluWYCAQ3DMSCaMBagRjGU0"
"Sonne Planetenweg",47.987636,7.898437,"http://lh3.ggpht.com/G0pdN_gmQoZwqzeuLC71gk3P3yDUu70L_4LEqDkBpB7oqPYpNrsPR2q1eMbe8Yymy19W5LtnnGlgGbhC6PRwhtMUwRVQ_WriZk45CgKx2nmLLz-Z"
"Rathaus Ebnet",47.987092,7.905204,"http://lh6.ggpht.com/Ck6UkS5ut1lRLb0nPTWMIL6cThTNAv44eB7WzKsUUd2s8M8svHFQcL5KHGON1RvdPermRxqMeyVa_vojV6qr"
"Der Saturn",47.991177,7.887459,"http://lh6.ggpht.com/kd7zTVspIA_FaLLug5d9sxnvH334O9IXMx6eveKodNf-5-pZRRLYMUTXKRxW6NjNfC-dtGT8zJKHrss5Bx4D"
"Venusbrunnen",48.040231,7.811249,"http://lh3.googleusercontent.com/bj6_BMG35uDlWvAdYrvv59n6xgf2WefEjixUv4KkoNOcnLILsA5ByRrMgwuX7NLIlZJwojzbGoHJZ-WLyCCl"
"Hüterin des Wassers",48.03959,7.814233,"http://lh4.ggpht.com/xAbo-lvyXbhRc2NjhszQ6vXBEDDwS3W3wUD6gm6nIpU_Wyfr9nYOR40sa94LqnPurPotPBkmoFf74-ppf1ED_g"
"Paduaallee Station",48.013603,7.807417,"http://lh4.ggpht.com/Or4uF2Vnv8J-BY-AGiMWq29mVaEjOmff89VvinlzEh2BMTw_VsUQmTNcBVg0AV4gSwUm3dfFpIAjI_zUMrJ87A"
"Gockel",48.016656,7.803815,"http://lh3.ggpht.com/1RaWkiQSlmr3pGWASSly2SCiU_a-QSa_fn7Hync5-ImoEMQPoNHRpLe-CnTyxC4EvVNqozAxqNGKN2C9gToa"
"Bundschuh Eiche",48.017393,7.804646,"http://lh5.ggpht.com/S7YwXM2bIE4va6lsk5VA1AILdX6b_d3lk29y4BBdHhtyi9u6qvB7WoGynyffj1XzIjvFjNAakMgCQDak3LSY"
"Lehen",48.0166,7.801058,"http://lh3.ggpht.com/Cc5GFp96TZ5tQukz78H8xg8dyqVoMZFBRDIuMKWUEmOMcfVKS7bI_ZUgyVUtbwJK7K1N-PocVHmq15vboJMWedfoy4LuLGjG3FU4vA52DZgYXs8-Rg"
"Alte Güterbahnhof Halle 9",48.014063,7.844457,"http://lh4.ggpht.com/YuwhyGjdoijv19_2Bd9jJhpZA7_AxJ70PIN1JG3n8IXLMTyecVczbAZUcQUmi0IJv6Z-3LMzWWoGBNakMvmUSszg_gRJRmj-sWsNKQle7yDfcX1HEA"
"Atomkopf Affen",48.022486,7.850047,"http://lh4.ggpht.com/63ljEAHEGHDNi_xA0jldtk9zbFq7h7Bf5iUG3CWl8tf-KIBxjG36VIFxIzF66HFTdzKxE3Mz16jeZNBED1_rLA"
"Reaktortrommel",48.024069,7.842018,"http://lh4.ggpht.com/nrMIp5B3KtfO4rFlC84t_wWGrvg9eKJc6V-kOpxN3JJY-YsVgTRt79qw0B37H9Vu7cXvAkpY0Tf3XLFM5mMH"
"Wasserspucker am Waldsee",47.982439,7.875828,"http://lh6.ggpht.com/YqPAmBszV9lQtbOcTo1L9j7Cr4FRH08UNL-y8BKbhypEjqm1IEsQsRC3ID86GeJ_mvAtA21ZXqztwQ7-dolh"
"Landschaftsschutzgebiet Konrad-Guenther-Park",47.986334,7.878578,"http://lh3.googleusercontent.com/PmJbol_gW5GKlvyj41V-ojAqQ8FPpEonmJ2F5LK1UFaMkNO29eZurz5BCZs795J11amjsgeQpNtrDRfMb9Sn"
"Herdern Dorfbrunnen",48.007075,7.86356,"http://lh6.ggpht.com/HPcLlQ6cxOsIBGPhdXgH2PJjAoXj3ZpZXUCJdNt-fVjnw-uNDePeB02VpjH5-wY69TSgz1tYa5IH42OGoBD5UL_OxD40mvDwexaTxc1c_I-Iw48"
"Flight 13",48.009806,7.854075,"http://lh5.ggpht.com/rRgFiMna3I8pfrjXOytkIIdQBqqk3jyeO2F-nMiT-kwppVd7OSv1wrG-JXHDkMBnUZb-oXA3DQ2yJBeZNvhx"
"Kreuz Hauptstraße",48.007502,7.855374,"http://lh5.ggpht.com/PuPMRGQR08lwZD-JpkSDAFWgXVzR9g65-TWO7XX_2GHUJZ_vq_gVMBpxQTHzBqZ1pPJQhKqAlw-wLf2x858Iwg"
"INRI an Endhaltestelle L27",48.011159,7.863188,"http://lh4.ggpht.com/nMhudUp5JF6GpgYp4VAYUCrT4jx7G4HNLMGDSU1ThS4zbtLx-xPMw2urGIPu9yYu_uRkkh99lUnXc8PPDZs"
"Erzbischöfliches Seelsorgeamt",48.010967,7.857361,"http://lh5.ggpht.com/jMNxwU7H5WjudiHciyIRXiGXeH6z4oZWQZBdV1omRZV2ERH7R0EGUHAH8UBCI23q_4B2TbNb7o_HtUIeUoMN"
"Röhrenturm Seepark",48.014102,7.816008,"http://lh6.ggpht.com/6huvhK3CxnBl0lOt_7dfGgIiq0KUuTbGvbSt-QbX96Or-DF9VdlSbo8QrZvOjRdb0pC__kDD8PNcyeYdT789ijQEGr9wGWg3kBQFSU1n8LrjNpR7"
"Holzenten am See",48.013566,7.813727,"http://lh3.ggpht.com/5XBGZza7bAUZX1MckrxrX0e9hw9tJXH3_dfaqNA4BScRtH2_dAdADbf5lTUo6dxkv20DmbTxnceudTSMsHSy"
"Pagode",48.013051,7.813096,"http://lh5.ggpht.com/zsVr2G-Gnbk7hxaqTyqOCBEnBmpOst6MtbAQKrBUQNZEyaiNqC7GuIi2hMpFq-D8HkZ1zIOIzMd1w8qpfEdNyIRuPpdyVKUcnHRXQhq2PtX9WJ4"
"The Frog",48.023977,7.809148,"http://lh4.ggpht.com/tjXa_1CQGSKIBXSCi3tltf9i47rZ_3cyOb5pinqUKqoQHDgQZh8GBCCBJig3VjHAS0uOAVQMWj87tqCJ6wRP3A"
"Waldspielplatz",48.02124,7.812658,"http://lh3.ggpht.com/qc8lgwmR3MMkzikGuWkO8z9g4jwQnXfbEQsLpApg5KJQhShEafR47XTcCkzb_cAmrd6COry8CKLLhk7lCu5d"
"Mooswaldwiibli",48.023732,7.808748,"http://lh5.ggpht.com/1PvJy48TwMvqTDLCwq85YPZId4O9rbFW3RWcGdH7qJFr-rfJSQO8uLGnIflI4ejqxNNOVHD3Zk2wj_q5R_TZNpCgnolmNYoWvGp8c8j2YwIxE5Wi"
"Fritz Ginter Parkstein",48.019499,7.865244,"http://lh5.ggpht.com/zL49uwux_A0XI7Ox7mTlouGeHYRuwLQtY8XNawu2ftvCFooYrmgmBEn1wJ6pRC4U-9FymT5uEfJ_K-LfQYk_"
"Hbf Freiburg",47.996826,7.841088,"http://lh5.ggpht.com/7ESJP9P7_uO3DsoS9_QlsGkbGdfJWH-44pG1_JmPp5VW9_qHI2BPQ9mwcvFxvhI8WK9KSVunbBLuG6LoZ1Ko"
"Stone Hats",47.993227,7.840468,"http://lh3.ggpht.com/xsmr9OC4q3ycqM7iSp2lxHOv5YBym_78B3h_Dreu7Fiqqaj81q10V8eSXjezfUSrOHMwLO3HzFOEZ5I8pF4Y"
"Wiwilli Brücke",47.995716,7.840902,"http://lh6.ggpht.com/VR9MAhkkbyIEVg88reGFafzpbUKVoPEGP72NiF57_qJQbMe9Bgf2xxQwvbi5P1Vk2qPJ66m2j644dlGZuRAa"
"Dreisambrücke",47.993683,7.83246,"http://lh4.ggpht.com/OIzYh40Xl3_3HIYfgX6_XZIwLUV7mn8_2ejkRXaM3SJh3Y7-JZLT0NzO_eNPPq3E3qvhAoWNocC61Jx7AS2RfwUO7QNIo5xjDQO9oayAAIWyvC83"
"Löwenbrauerei-Turm",47.995543,7.835816,"http://lh5.ggpht.com/G5kvOSB1GBaLADye5QqgN9zNxRgEe5uxZWt38A95R2AssXHOlz8zru07XpnypK6Qu71xpFzEpEI1u8RrLdA"
"Schnewlindrache",47.991713,7.838354,"http://lh3.ggpht.com/Qtpzkv1SctkIXe_WVZYScMvy5NiwnjlM6SVJTEw-JswTx-afosMdnrYBxiS4C4mKvpX0Wp-Q0P0ZEj8PL_9I2whETVO6uF8kDmnYCsYSR3gBf7Qu"
"Alien Graffiti",48.016627,7.8594,"http://lh3.ggpht.com/l8mZAQ5Q-u_6P0obAMVcaKnk6739IU-Lc0zIe5ZTYOsbISG5SdDOcKRYsUXz6EboA6yM7WOPopCzcdIRK8Fjy4eZ6hMykghOX88UqnHk8YprwioCgg"
"Lions",48.015584,7.855049,"http://lh6.ggpht.com/uprQjN_yAltmtQ6wtIQ8fm_kD6bN-6cLLIFsgpsS3EmN3jJYsazBGO_heA0Ob1o4NSddhDiPxzIEk6zPyT4"
"Fritz",48.019918,7.855486,"http://lh6.ggpht.com/S0CKiT-w5kgMT6wfx9u8dHwfY_pYN5Rf3c8Vd5NsGgWQDfb2ghOVsKDIgJnUciduRdCmFrTgas2P5MFT_3WM"
"Wasserschlössle",47.98356,7.860134,"http://lh5.ggpht.com/t31zcKN6CMrO18OBkbbIyFwAXRxRqvRyE3ujT_QIlxxLQSvFQN3NlEFA0dDCGc45JxjLo96icOTZisr1uNQT"
"Nachbarin Am Balkon",47.984153,7.857684,"http://lh6.ggpht.com/BxLdqJtu6dYGSPKz-E-aCTxQDQad2-2WUInQ_fmfmpVujbZ-vNJji4rZ9uB4KkGGPnvzsk-7juQmTjzrwknc"
"Echsenbrunnen",47.989558,7.857401,"http://lh5.ggpht.com/JpbRaYhUccCg38rG5N2--ZWSNQv0_uNNBI-AgH8iiHXMrevpKWSXkyMX9it1vurwdW3mTauuTJLuG6IG7tDf"
"Emilie",47.989469,7.86018,"http://lh4.ggpht.com/hDeg0ONrAmN3KN88RgjkvxH8DYMEyU0euEQHGD89i4pnrii1rOgXsxg0UCwA4RYsYWCb68-g7O1MTY24IzQ"
"ökologische Anlaufstelle",47.99591,7.813467,"http://lh3.ggpht.com/lUiD09BMxKytNYPXqe6FKHGDvAy_RAHDRmsWLmPND8IYF2cvf0A4VsxsKHzJvRjC2V1nvt_DlqxF6kPFINS4y6kNli6itys5vMfEoshPoOy3JA4q8g"
"Melanchthonkirche",47.992087,7.817412,"http://lh4.ggpht.com/RhiIDUHQnRIXx7B5BCzGIunohGdu9RF4abzmMXHIGfxQDlXg04Y_sfzeUzEmiQn0WTaW39Sde9aXd6pxY3M"
"Graffiti Weingarten",47.993381,7.811656,"http://lh3.ggpht.com/vX-efqsDV0wGAfIlwYCUGeGnNB8QXDQa6kQi49Qo9s8bt8o1JWQWzfA6Aa3H8gSx64ym-WR0UIGPt6Vyezg"
"Tischtennis im Park",47.995771,7.812567,"http://lh6.ggpht.com/700fAYzsLnMmcGoezanJiGhLxOpqSTAE5gubN7S34vunOhna7pTuLkIP4kFKW_DDi3TO3TJXbxBioV4ZKBCDx2erPNV6acpJKVBVDD5ahIKhtnZGXw"
"Zentrum Oberwiehre",47.988271,7.869321,"http://lh6.ggpht.com/pqZx_D-_4lqnJ8GRO-qQqUOJFc2UOFLwMk4MXhg5oqB0a3CkNtlWUWTN_4S-rLbi1wEAwDU2ZxXh3RLjv0rgFDU__j8axutqQRSMdXe5ibNb5weo"
"Maria Hilf Kirche",47.987903,7.864498,"http://lh6.ggpht.com/X6SO4XVdLq2BMSYByq6KskUR6l37Q7ZIoRsCwS4esDnMPEDgcPtMxZuR8yw6rzdI2EfuyPNrCECHQ70d6RKNbBArGLDjBNVqeSpp2dPSF0VvHghP"
"Biosk Stadthalle",47.987666,7.873806,"http://lh3.googleusercontent.com/uHZDNgLLVdn8S-SxPJ-9V4dTlwtpnXXZkmt2VezLeZQBBm516ucWV5Lr5UWYVHd4tvspQaMXVkPsEWXpfMw"
"Wilhelm-Eschle-Platz",47.987522,7.865518,"http://lh4.ggpht.com/sOHL26st73InqIMiTGbTl2NvgN9xNOZNPxSB9dIk7VdKUMaaG_Y5PsevAi1LeMGGJtO89uY2pOCxtLJPsE0gM2PBjYKDbNj18lRyrNcxzmyfIPM"
"Achteckiger Sandkasten",47.998457,7.823246,"http://lh3.googleusercontent.com/etSIms0gPmpDSf3jLVV-orEwdMGi3PmHFg_pvMdYD4rXA4S0l04YSIt2EgkNxVU9ZmpcOXah733bi_vGw62sow"
"4 Säulen",48.001132,7.822665,"http://lh6.ggpht.com/_qElssClMaPXTm5cMoFPQxf8thMl0MiZHyoT30a8fNl0ievMdYSPABl0eIfd-eAM_96pYhXsfolCMxRp8ZqCYxQywTrHL6tgpAoWWimkJm32e7mY"
"Gedenkstein",47.999987,7.829334,"http://lh6.ggpht.com/Rk2qz0CL885sdYvzMznDc1ToTsCUH61s9-11OG_Ir43iKV2B9CRS0vwekZ21Zq8ZN7mROL3sC7D9id-ifwe_"
"Messe Freiburg",48.01659,7.839293,"http://lh3.googleusercontent.com/lxgySksOxqd-QB6xO74yBHTfCA7OW8ZCeVLWZ_sDgXtDbqP_6ohVjKyfGRN_EVfLrw1G0d6CdP_dL0xUtKI"
"Doppelrolle",48.013399,7.836443,"http://lh6.ggpht.com/tZQmDP5OfDN9WYs7k8Bjf5FdWS4_NHLrB__S1Ymmu23rbGNjllM3uLL7UtJkHadri6B5paei37tTrebrezdlQ_ezT3sF5OkXsWvQPbpS5nmlmKg9"
"Rusty Artwork",48.016284,7.830887,"http://lh5.ggpht.com/QrGI7DIW1IyN-nB-7LbgfGqqQkBOyXuHSbXze23iVA7-xUqDihYE15D5ODEDPQ7I9BxPiETDgYBaKXXgwUT_"
"Polizei",48.001098,7.838177,"http://lh3.ggpht.com/1b0eh0-0DoIC0cZonrYFKVquC9gumgpBYABoAEJb45yEtxz-brbxTl3-HZ7lPlzS_338zN3bOYLQXG-LEr1-nxiW5CJWwhW-tp2rs_C8PUsVcrHF"
"Wooden Powercube",48.002226,7.832437,"http://lh5.ggpht.com/2ni_mQ7LwYqTIDamE9-HvpdkUp3nM3F3NLNWP2sEtldM-XvSKFMpYs2Svv4T31iOzNYRQiOb4UesbUvE-2-n"
"Kunst Im Treppenhaus",48.004596,7.83432,"http://lh5.ggpht.com/JgVkJHJ6cMLQkLAfCChPbBTp9N6LULCTzbAlnPqaOPkYCiyZ6B1xXGR49kcXs9rMw12nBp8MydktatWkdDGY"
"Jugendstil",47.99906,7.83688,"http://lh5.ggpht.com/OpXQ8AHCoNRES14BUr9IDXk0XeF4jVzHTi1zrMeoRpDxv7fBASR8FatUxv46b8KrF_orhL32wyprITxaB7w"
"Dampfportal",48.000725,7.832458,"http://lh4.ggpht.com/TLVpQE_AanYfbm7shKCf1kYKtlngbVRskzCeZa9eQHWw7NVA3M0vWG_2DxBNakqaoC-VmKdHYEDtR6mMDXMBKNPPuSFmnvKna2cCF0T-BcAQ7ZN-"
"Schlossbergturm",47.994991,7.861996,"http://lh6.ggpht.com/ktFgbHUPcbNK5rVpKwIDJO7BjaJt7aCsYLnO_dbR-VrhY3f5u1VP109fnJie0zptnlgueaC3aOgItUtU_YCwoU6e43bOTZtt7yLmmTJXajycgMGn"
"Schlossberg Cross",47.994854,7.858673,"http://lh4.ggpht.com/H_tVvHBpyY_PEYArmB-RMLbdDOpHfAilNhQZ4Mc9Ght2U2pihn2cIc47W4aiFeoeFBVtCipty-fbeBlCaKhwZw"
"Schwabentor",47.992876,7.854334,"http://lh3.googleusercontent.com/-FX3ySUlWODMm6iti3Q1UhPNdPFWghEy6aCVtQ67tZGXnNxJvsv0eNABu5AqR0vwR0x0tY_-mJrI6PXlYegG"
"Der Adler",47.992458,7.79196,"http://lh4.ggpht.com/OEaEDgQbK-iFq8R5bHbsoG3ryShQQ4IGjHwbRbt_RXYm3XVJ0pEpRjHQJ9lcpnnWN9p3e3OnNa1aAPc3Jxg"
"Krokodil II",47.996764,7.786986,"http://lh6.ggpht.com/OJFj5DHTODXkmwIfz1jecs8QWA5xp4P00w8Krp9-2D4PGroXWvXaTimQAjnCrsX3V97Rz23vmwo9_CjOZs6W"
"Gaskugel",48.007483,7.806024,"http://lh5.ggpht.com/AanIpqK5PqtZ8iIx9raLmXzOpv4bCTBBiSsPoj6Jb0qLqfuAGYpc403xQs3HT93fTtRHZneNKYTny8vMnPM"
"Brücke Des Todes",48.008957,7.80391,"http://lh5.ggpht.com/0JcnqaKaUZKB2oHGWm5P4jtHveMX2Sq32RqDTr0hBom7tSaCert_qEw-EzHCcjc82aBBpjM2jacM7LPeerA"
"Baum der Erkenntnis",47.971133,7.916853,"http://lh3.googleusercontent.com/eA040O9cykvBKr94ekzKsrTYW7UcGyS2Z1eb1UDcbltn1Vm0443FE6C94VHS2z4YMdswZkGgaGYqJ3VoVWrt"
"Waldspielplatz",47.958759,7.946342,"http://lh3.googleusercontent.com/ORpMed3ZEMxCGqa9-2ZLWU9VwmlwMXyMOKmPe1ytCAUoM0jQW6Y6yT3ct_I_tVxEjQjk-A2afIne0oMTfmvzyQ"
"Red Chair",48.021137,7.839846,"http://lh3.googleusercontent.com/dDgHFva-WugHBaGW_2t93emFbw8s2zOxjZKBx8vJMPALsB5bmbxPl7CXT-S44raJiGOUYUJspChu3vl7nLrx"
"Hügelsporthalle",48.000424,7.792142,"http://lh4.ggpht.com/9wB2cJbFv1X_JsnIIlDqPv52681JyW40whCt7SLCjhZnnBIidzE_1E-J1MrXnw4gM7C3rGnY29gh3Qb6FsiAMlrrigs8ncMsT6wT4Tt77uH1L90JYw"
"Tramtower Skulptur",48.001141,7.786997,"http://lh3.ggpht.com/MM9u68kQYWWrDke1yVkanodQUEXdTLKEo9ifjyn17n7U9fFwxc7Uw-o6UB2Efl89ipqr5sBwuxbE8IzlxPA"
"Sträflingskugel",48.000668,7.793864,"http://lh3.ggpht.com/IZIoBVfeRi1R2oTwUUhlNo9AnQw5FoU-_OcEd7tuQGkTtlSR-ev480vtb4Hdfnqm9tYRKmHtZ1CtomrSSCwzPU3iBppPapJLKENUU_GZIdqYsKM"
"Wandkatalysator",47.997797,7.793984,"http://lh3.googleusercontent.com/QmDnuGrG3wCN51R2IO0D2tGGZ8ezqUZziwwas0ghAQNRK4u8hzv5Z9YGGD6ST5VDsdnuxBnkNe3djA4wWj5z"
"Kirche Rieselfeld",47.999728,7.791086,"http://lh6.ggpht.com/HG-ENpVncDUThmCsF433UP0dt4NJ2cJFlm_1d9P2ESrxMvlVyGq1eDjelojlJsWgkUO1WLDuJSjn3ZRfuEh2iA"
"Kirche Gundelfingen",48.045037,7.866596,"http://lh5.ggpht.com/lSvehZQ-nMhVWkZDG6L4X8VS40AUuVvnWG-l54bZqtUQCWWBxslUL5tUPd3woWl35wuEPC4jBZW35njpdLtDuneaO6nBgE0XDpfNFqg62_VDMr6x"
"Friede Auf Deinem Weg",48.046158,7.88016,"http://lh5.ggpht.com/gpGU3I0obIpPXD3f2H48fjee34ezh9tYHm_amARK7rD7apY8VWMG_YVN22HWSD2wnuE55JsQ7kXk-qiutCY"
"Traubenpresse Gundelfingen",48.048784,7.859665,"http://lh5.ggpht.com/h4CXk7jDTC4oP9O58JZalipoOIj5AFNKg_xeDzM48saM2keABBo3SoD3pihLTsJoEtR-I0ZmO5CHLq2T6bFK"
